Date,Open,High,Low,Close,Volume,Market Cap
Nov-29-2022,16213.3896,16522.977471229282,16111.249696496165,16436.1924,52776387683.55556,315419507134.79785
Nov-28-2022,16425.2129114358,16481.7679,16044.1124,16212.403248220657,44930760967.111115,311557026058.74457
Nov-27-2022,16457.253279063327,16593.459556800455,16419.021398214274,16432.36461511383,35423221802.81533,317875547190.54175
Nov-26-2022,16513.9287,16683.874870359,16415.619927652573,16461.1945184485,39602744661.333336,318241327421.49585
Nov-25-2022,16609.3759,16609.3759,16371.869099382935,16511.91127766036,40539647985.77778,316859810140.8318
Nov-24-2022,16624.7795,16779.3432,16474.392576966395,16597.7313,51316136348.44444,318979069699.44324
Nov-23-2022,16221.67,16652.2104,16167.2766,16615.2292,54191750385.77778,316451686349.8898
Nov-22-2022,15781.030076108182,16260.7217,15666.2745,16174.9574,58615626723.55556,306392350546.7838
Nov-21-2022,16286.8064,16286.8064,15598.4951,15779.971701749892,50201276579.55556,308166351834.29913
Nov-20-2022,16704.48043265009,16746.2736,16248.1492,16291.4477,28445975203.555557,318714896749.2495
Nov-19-2022,16704.62139577964,16807.0579,16565.157,16715.838593288543,33337255479.303135,319762448550.92664
Nov-18-2022,16692.922783418253,16953.88897429152,16561.0259,16711.141784652442,47289260010.59233,321561473484.1119
Nov-17-2022,16670.395122861475,16728.656008038848,16448.1626,16690.889527338422,51656804096,319058775211.65137
Nov-16-2022,16898.2358,16988.2412,16414.320759624643,16673.507711410086,57818172615.111115,320803225984.05316
Nov-15-2022,16614.28715429449,17086.6912,16555.1515,16894.9265,68872354801.77777,322602754990.9194
Nov-14-2022,16331.35217790576,17151.974261932253,15838.3193,16630.63746440169,64554331975.111115,315536886023.03705
Nov-13-2022,16800.9926,16933.5745,16272.7358,16349.997597081689,39952276053.333336,319120153090.6926
Nov-12-2022,17047.8221,17068.2517,16639.61702414627,16802.1943,68135292657.77778,322974047734.48645
Nov-11-2022,17592.6207,17675.2616,16453.919131783343,17104.1984,108607980856.88889,328039991720.39703
Nov-10-2022,15897.516595524545,18179.295573160125,15866.931777499693,17590.41467373285,154013330318.22223,325301411702.0083
Nov-09-2022,18545.16181674136,18566.716755985264,15652.5911,15789.342422998143,164641074119.1111,335837205845.98627
Nov-08-2022,20590.7499,20657.6234,17641.1588,18528.52092702272,116085599715.55556,374846106438.49927
Nov-07-2022,20918.1723,21042.8703,20447.2795,20591.7459,75255069696,398070575313.9509
Nov-06-2022,21302.3297,21350.9881,20913.0539,20913.0539,54828288042.666664,406626646751.16785
Nov-05-2022,21145.628,21461.0794385223,21095.7603,21281.5851,93930901873.77777,408857490033.20197
Nov-04-2022,20205.27906093952,21213.064582021154,20190.888425917114,21156.078,86139251797.33333,396750156851.1303
Nov-03-2022,20150.544414721986,20376.986634951623,20063.3165,20208.596506640253,89252131697.77777,388201104277.5447
Nov-02-2022,20481.979,20732.0272,20073.875475937806,20151.523076525573,69104918001.77777,391180706308.4784
Nov-01-2022,20495.705989306138,20650.43871945188,20374.129531257524,20481.5549,75086343466.66667,392980109848.03986
Oct-31-2022,20620.8161,20806.8788,20290.128635933706,20504.46022827177,63533875356.44444,393050043238.5031
Oct-30-2022,20809.808812007188,20910.0964,20520.358146870312,20621.7479,64733978709.333336,397080010238.25275
Oct-29-2022,20595.37894230647,21003.5573107331,20563.937,20811.988365564033,78150625137.77777,398209829528.50415
Oct-28-2022,20292.405845082885,20733.95161696074,20074.037,20608.2579,86808559758.22223,390706428379.93945
Oct-27-2022,20766.8098868083,20860.753363645697,20249.754699154917,20283.97974929017,97985674211.55556,395221750804.9847
Oct-26-2022,20081.820635392458,20943.084644609105,20065.933676103705,20754.023972750903,111641919374.22223,393580944072.768
Oct-25-2022,19330.2129,20388.4725,19252.5634,20110.87556138642,62423042787.55556,375485658697.5232
Oct-24-2022,19564.5146,19578.3784,19191.1109,19335.3937,57568925283.55556,370900489444.81616
Oct-23-2022,19203.7979,19669.50723132347,19112.1147,19548.7249,29334480681.923344,369183644189.07056
Oct-22-2022,19162.5376,19248.563896599382,19119.823901167147,19202.852966626626,51155992135.111115,367465072645.98773
Oct-21-2022,19042.7405,19231.1974,18743.2771,19166.3286,56719066040.888885,365349689963.558
Oct-20-2022,19123.6291,19328.0008,18942.909,19042.9309,50448821589.333336,366446781146.04663
Oct-19-2022,19329.1763,19337.0797,19115.2331,19124.9892,61076924387.55556,368227529158.4145
Oct-18-2022,19546.0154,19685.475562085834,19116.7442,19351.0697,62745223680,373218777171.6507
Oct-17-2022,19256.406229271728,19650.7575,19164.44403703787,19558.1117,48744779299.55556,371733239025.5138
Oct-16-2022,19066.0574,19397.587347108052,19066.0574,19259.620646181156,31434982424.97561,367281364584.85333
Oct-15-2022,19182.2476,19219.5647,19026.2672,19054.8847,55450156103.111115,366826934382.24664
Oct-14-2022,19380.655778675835,19891.3268,19096.9897,19191.0274,94607306808.88889,374023157206.51544
Oct-13-2022,19155.03423228382,19454.676403000394,18290.6714,19380.689298843845,66306380332.599304,364703127203.40576
Oct-12-2022,19060.6544,19206.1014,19024.1102,19157.977348440414,57228996065.67247,366398495488.13965
Oct-11-2022,19133.077336484497,19256.379978322522,18889.956348357,19045.5416,58945067207.111115,365469491546.38354
Oct-10-2022,19443.0047,19516.1351,19100.813704659344,19135.374021730353,43632528537.4216,370405445216.00323
Oct-09-2022,19415.1815,19539.48528003435,19330.10300199106,19436.3351,32508420906.666668,372595217766.47504
Oct-08-2022,19533.27670813211,19607.875740305088,19275.3283,19401.0105,47210778231.52613,373494069529.96045
Oct-07-2022,19956.8027,20042.21700031658,19377.6188439018,19533.02824919708,60960544332.7108,378822333516.15326
Oct-06-2022,20157.0733,20412.1791,19882.909054930253,19948.22190296553,73072720042.66667,386125302356.6657
