Date,Open,High,Low,Close,Volume,Market Cap
Jan-16-2022,2.3490625041559308,2.368729868099153,2.2889700754422213,2.3308094341723606,1034239339.5555556,11538439716.932175
Jan-15-2022,2.336555174950273,2.396136662638004,2.307122250436423,2.35358604395683,1414061392.8888888,11666012084.6878
Jan-14-2022,2.260519626780287,2.347062715635908,2.1899953787844604,2.3398034662663867,1753178655.1111112,11286195032.552286
Jan-13-2022,2.395786025355382,2.430675874000628,2.244977029392893,2.2675121348320677,2090969715.1111112,11647807643.66535
Jan-12-2022,2.358916126060363,2.4410872820532314,2.3113619618983248,2.3870326924963896,2538725951.111111,11652566866.178627
Jan-11-2022,2.0723771330630263,2.363985450103671,2.0507560592225014,2.35622511569114,2330138874.2020907,10965307379.987375
Jan-10-2022,2.114310970027767,2.145071024783997,1.933864538370881,2.06608161858877,1594214984,10260342189.57475
Jan-09-2022,1.9861993457745308,2.1590020554051166,1.9730824206389623,2.118309815071985,1561918152,10133581324.562197
Jan-08-2022,2.05011999924722,2.1411644948818505,1.908694115687356,1.9950386782435463,1660607235.1111112,10204388565.97621
Jan-07-2022,2.2518180533157035,2.259646862086312,2.0454146915373115,2.049394456718403,2402520141.3333335,10570259119.889137
Jan-06-2022,2.180905414679902,2.2806836942314503,2.0759452933786333,2.247248376278683,2705765120.888889,10774908499.813528
Jan-05-2022,2.3666788481341925,2.4482180113348315,2.057538438157637,2.193729023667905,1555863625.7777777,11696911427.577219
Jan-04-2022,2.4319927767576224,2.500898762970278,2.359442769720343,2.3670719203588613,1512083962.2222223,12025669233.602854
Jan-03-2022,2.5511121375246995,2.5511121375246995,2.372781442098764,2.4280051797164344,1191377574.8888888,12259530939.237562
Jan-02-2022,2.5724608893714453,2.5730960216856973,2.5065754612737425,2.549237849801265,1115853983.5555556,12546178916.232723
Jan-01-2022,2.524797067050468,2.6009614804552608,2.511081119431242,2.570285142362475,1757253885.3333333,12650508974.125341
Dec-31-2021,2.5546906100007765,2.6635497912911585,2.4464733103896013,2.526979594994204,2082908081.7777777,12668841720.413544
Dec-30-2021,2.470817774893125,2.5935126744448143,2.424294226966279,2.557276926569477,2786206810.6666665,12457512949.528303
Dec-29-2021,2.4941125254001206,2.6136103638819854,2.4119726398287837,2.4674422176916018,3093312653.3333335,12589401310.745258
Dec-28-2021,2.726669235395363,2.726669235395363,2.455679942638336,2.5074362271649075,2997565847.111111,12873789950.100634
Dec-27-2021,2.877176258826992,2.909971418438809,2.7284297722828565,2.7284297722828565,3119895483.5555553,14003854250.2579
Dec-26-2021,2.6420592821442024,2.8864540857789,2.6188620209967888,2.8814257483027546,3097464781.7777777,13695527539.448671
Dec-25-2021,2.463606427016784,2.682098407422069,2.4452273883415194,2.649662513277595,2106395444.8888888,12647279970.176517
Dec-24-2021,2.6802709596075243,2.6802709596075243,2.4361099088249683,2.457693470749075,3310491731.5555553,12778477488.883802
Dec-23-2021,2.4999659715347704,2.7253440630457653,2.482477602313838,2.676376272651437,4502941024.888889,12926478467.041737
Dec-22-2021,2.374968620412355,2.648768936837493,2.374968620412355,2.5038870511019677,3795948036.4444447,12579140908.550877
