Date,Open,High,Low,Close,Volume,Market Cap
Jan-16-2022,27.639620748929,28.398,27.3478,27.704811363716,1292161373.7777777,25059745802.467655
Jan-15-2022,27.7119934628424,28.34920930627083,26.91468768315591,27.74163335167059,1270666040,24720503202.145992
Jan-14-2022,25.7709,27.7961347212709,25.6687,27.73056942896118,1576861469.7777777,24206633724.089222
Jan-13-2022,27.3124,27.55679110644358,25.854623851533077,25.8693,1372425802.6666667,23960481047.51672
Jan-12-2022,25.5393,27.5442,25.4864,27.2976,1539876171.1111112,23775842715.251175
Jan-11-2022,23.7651,25.927780913443826,23.52516150595229,25.5045,1639380371.1777003,22068770151.847607
Jan-10-2022,24.623483828116896,25.1856,22.638515215076364,23.7176,1374812909.3333333,21682244436.89346
Jan-09-2022,24.00063751379455,25.28042504087074,23.825506608163263,24.64553859303741,1447048630.2222223,21979648765.935123
Jan-08-2022,24.8645,25.491840171949864,23.3026,24.041876811089782,1666738929.3333333,22238723161.136257
Jan-07-2022,26.762860328242464,26.775975599871405,24.517663001342704,24.8722,2036929915.5555556,22857202342.655254
Jan-06-2022,26.7039,27.3034,25.5879,26.726422166516866,2295963019.5555553,23656092906.94689
Jan-05-2022,28.72538207081752,30.3121,25.2311,26.8292,1746056885.3333333,26144508105.992664
Jan-04-2022,30.1219,30.49909079964301,28.735253041696016,28.754990894183987,2179824471.5555553,26680674861.238064
Jan-03-2022,29.7101,30.8135,28.71280906996737,30.1129,2005000272.4444444,26640611962.89619
Jan-02-2022,28.6291,30.5442,27.9283,29.7029,1219455431.7777777,26123490682.270947
Jan-01-2022,26.716550109100524,28.5672,26.716550109100524,28.5145,1136841230.8888888,24721126814.048615
Dec-31-2021,27.6054,28.1207,26.36586101414739,26.790348083621424,1368133440.4444444,24484428236.054913
Dec-30-2021,26.80458609169237,28.380021147116864,26.341553117355343,27.6366,1608832700.4444444,24641841773.805046
Dec-29-2021,27.8745,28.89420406836669,26.731119872934627,26.7858933825792,1883732388.8888888,25270764065.496006
Dec-28-2021,30.949395187888843,30.949395187888843,27.677128479722825,27.9823,2269034816,26124904042.85391
Dec-27-2021,31.312629662988744,32.6691,30.95893293191904,30.95893293191904,1965783238.2222223,28484734618.643055
Dec-26-2021,28.858008096814935,31.69088216589289,28.3677,31.380763169606453,1123099297.1111112,26600781307.85057
Dec-25-2021,28.1158,29.0778,28.099,28.993613435468035,962529903.7777778,25593208230.687958
Dec-24-2021,29.11993016605322,29.55095203698445,27.9817,28.099,1469867397.3333333,26036702197.00659
Dec-23-2021,27.1861,29.70494623514241,26.7743,29.194709691128157,1760338062.2222223,25063074185.764896
Dec-22-2021,25.1651,28.14846790583492,25.02702361013747,27.21484293839648,1223934836.6666667,23853249654.941563
Dec-21-2021,24.074823962770207,25.55391378792017,23.771604324770355,25.1807,1067442862.2222222,22185805886.209007
Dec-20-2021,24.794036067965745,24.98149130124176,23.430994283702457,24.12357192634425,852988597.3333334,21698755115.60498
Dec-19-2021,25.521430833312007,25.831,24.68920933314304,24.7707,880154538.5174825,22597289608.700428
Dec-18-2021,24.66777093258327,25.6771,24.2823,25.50785744541261,1165241775.774648,22510219976.1913
Dec-17-2021,26.0297,26.1983,24.339276834189807,24.7472553933349,1512721196.8888888,22658317431.568924
Dec-16-2021,27.1251,27.7316,25.8552,26.1058,1837673555.5555556,24187567700.090282
Dec-15-2021,26.187519702307878,27.90273760722434,24.4664,27.1338,1390866764.8888888,23395081737.765247
Dec-14-2021,26.0233,26.60314705396657,25.143992317583407,26.162831983047003,1406869824.2229965,23332368049.668465
Dec-13-2021,29.573532897746627,29.68068927716732,25.7285,26.0572,1382511570.5441697,24854260955.768158
Dec-12-2021,27.73302258020342,29.95263360726956,27.3694,29.545395044074827,1022604438.6666666,25494533340.935417
Dec-11-2021,26.4163,28.0625,25.9856,27.79277715201773,1682060203.1111112,24761980386.79573
Dec-10-2021,26.99858880522815,28.31354892228524,25.9118,26.5596,1410550702.8292682,24220199609.380795
Dec-09-2021,29.84844664006565,30.00979904914831,26.907319762854943,27.12352822935884,1349647317.7777777,25432095653.376575
Dec-08-2021,30.485522876567657,30.55149327417132,28.199810641330405,29.84315661470865,1824100739.5555556,26304433640.667847
Dec-07-2021,28.228468304787025,31.3403,27.835326721388125,30.224014048570652,1987641720.8888888,26269258118.30473
Dec-06-2021,28.3357,28.85440535226692,25.0282,28.239931918764213,1927283299.1111112,24167071840.41049
Dec-05-2021,29.41413051088256,29.679285597372846,26.6165,28.2384,2006790962.2222223,25412023394.59076
Dec-04-2021,33.704,33.809,25.6165,29.231782638193835,2801141471.5555553,26425411334.768154
Dec-03-2021,35.8195991261306,36.754695035075216,32.99481790177646,33.8921,1158598885.5555556,31706726169.428413
Dec-02-2021,36.73,36.73,35.17749198642297,35.78053957179519,1902526346.6666667,32293075742.489693
Dec-01-2021,38.00139429706123,38.7445,36.30379755830033,36.7118,2212344884.888889,33795894930.605618
Nov-30-2021,37.15785655393638,39.2717,35.5966,38.1177262605572,1652363611.5555556,33447870356.1387
Nov-29-2021,35.80508984485015,37.531974499132815,35.5376,37.329321156573535,1688586677.7777777,32632713028.66613
Nov-28-2021,35.2009147179895,35.81463687534845,32.767,35.76994371841142,1453613094.2222223,30439598901.606377
Nov-27-2021,34.46710908881307,35.943247956574815,34.46710908881307,35.002296312681224,1788636781.3333333,31739290375.604877
Nov-26-2021,39.4730893827715,39.60816995524504,33.96358192614099,34.58644595712609,2062320646.6666667,32801619267.049778
Nov-25-2021,38.3937,40.7952,38.2276,39.48969690365205,1401890532,35409588405.34442
Nov-24-2021,40.78115407768656,40.90521419610815,38.1749966084861,38.3306,1290940123.5555556,35294484702.98433
Nov-23-2021,39.49776943676317,41.4743530200498,38.847,40.90571845120059,1400900553.3333333,35886861165.351776
Nov-22-2021,42.11796959141036,42.11796959141036,39.00774636578653,39.5316,1660923806.4335663,36032298745.36006
Nov-21-2021,42.0697910546958,43.50866422456937,40.7866,42.0714349685969,1243361068.8888888,37366289422.3338
Nov-20-2021,41.26117599739349,42.08036370045804,40.1623,42.06691243868862,1348159345.3333333,37177126658.35627
Nov-19-2021,39.11235380944253,42.13058862368749,38.569,41.22189704736282,2331205622.6666665,36305458091.823135
Nov-18-2021,42.687,43.217533249938,38.0689,38.8609,2128690904.8888888,36453414381.388245
Nov-17-2021,40.88598826275367,42.4895,39.1085,42.4895,2519020881.3333335,36708866500.85273
Nov-16-2021,44.8213,44.8213,39.4861,40.9623,2821911376.888889,37582645009.337234
Nov-15-2021,46.37652619908874,47.41600043148688,44.77690487049177,44.8867105641478,1227326280.055944,41558240299.46193
Nov-14-2021,47.0741,47.76480439592358,45.0974,46.29574985725157,1234264411.4285715,41524719705.49579
Nov-13-2021,45.97700925961207,47.4368,44.97556918692149,47.15908271465098,1741345250.56446,41496417248.37555
Nov-12-2021,47.56539373198887,47.73304710249667,44.2909743484981,46.12203444025058,2104278893.7777777,41374676985.87424
Nov-11-2021,46.92501852811997,49.4057,45.711901908589766,47.746716764327175,4104783429.3333335,43137142191.28458
Nov-10-2021,50.76883389468581,52.0396,43.1624,46.89233355922391,2364506818.6666665,45143318782.30059
Nov-09-2021,53.38679284857482,53.38679284857482,50.7478,50.8235,1969887757.379791,46766205368.756775
Nov-08-2021,52.25115034117282,53.84264181180215,51.84539958676031,53.50614267913687,1853473164.0839162,47594927169.235405
Nov-07-2021,52.01174968860033,53.43425837721082,51.47303505900461,52.23516642593721,1756252393.3333333,47038292617.3698
Nov-06-2021,51.86169414294913,52.36657833750579,49.1544,51.9598819649684,1884469723.1111112,45793636345.59747
Nov-05-2021,53.92247985206507,53.92247985206507,50.859724502676414,51.87923901599199,2631131526.6666665,46801170505.71017
Nov-04-2021,53.33061888290184,54.97762831643679,52.317570673847406,53.88012982332929,3497394041.3101044,47867587224.04176
Nov-03-2021,51.64435975440061,54.4472900691971,49.32119826048748,53.11784507862094,3782017253.3333335,46402684819.654564
Nov-02-2021,50.01777149177463,53.1179,48.1387,51.73618564002576,5417248413.881533,45365872471.74645
Nov-01-2021,42.78268138322757,51.37814518382986,41.91193209022219,50.18977204564172,2487632645.3333335,41178532886.99564
Oct-31-2021,42.738560403585886,43.3745,41.2721771871471,42.83450156986718,1230141185.1111112,37872965172.87382
Oct-30-2021,44.05834756139247,44.188019686771696,42.3053363980414,42.621033754217976,1350851450,38733003538.54885
Oct-29-2021,41.841660158289,44.28155490936084,41.718417587808354,44.01657771027089,1989241073.3333333,38812220664.9263
Oct-28-2021,40.4416,43.03953983182244,40.1156,41.89018433254354,2650306857.7777777,37684071545.00651
Oct-27-2021,44.8623,45.57759613970962,40.19462368420941,40.6786,3084915877.7777777,38176775972.686455
Oct-26-2021,44.51835391698911,45.975,43.5609,45.1222,1543566980.8888888,39659143408.47163
Oct-25-2021,42.37296496385017,44.69858448940541,42.19903443619191,44.42497650738299,1615444963.5555556,39220615667.43156
Oct-24-2021,44.0241,44.1454,41.46261536225805,42.27625199217535,1416508815.1111112,38585217820.16251
Oct-23-2021,43.49835823675635,44.72595867862415,43.141362983160384,43.9079,2439149284,39455711251.32725
Oct-22-2021,42.88667200573785,46.33265799047819,42.79942494096171,43.50998854150715,3137302088.888889,39922439582.69195
Oct-21-2021,44.3567066827275,45.41267480063661,42.08394287809767,43.000988919909446,3310690997.3333335,39198542580.16642
Oct-20-2021,41.3901,45.12252492266578,41.1361,44.412889776835776,1992199886.2222223,38244471921.70999
Oct-19-2021,41.195,41.5556,40.27576140115491,41.3652,1784719591.7473683,36809189918.223946
Oct-18-2021,42.092787994236616,43.02536957655917,40.412500580356536,41.1146,2321052395.86014,37476024303.64777
Oct-17-2021,41.710482605270144,42.7772063491093,40.115746854503705,42.115690461641904,2047746281.6,37599998609.99264
Oct-16-2021,43.2389738510624,44.6475,41.3674,41.80363286517438,4008491017.0459366,38458052819.85927
Oct-15-2021,40.74996894654028,43.98254671197616,39.535,43.30555687428542,3697108750.3719296,36856447802.970604
Oct-14-2021,41.6389,42.37792737259752,39.60069851562075,40.77117174047205,6666370324.732394,36690748669.738716
Oct-13-2021,35.15536646969543,42.93509922153044,33.97436250119689,41.6628,3099751108.2968197,33012501429.372272
Oct-12-2021,34.265854442351184,35.3544743543642,32.2191,35.00921575798802,1957129655.5125449,30204575460.368736
Oct-11-2021,34.4798,36.011921499093255,33.41282413181988,34.265854442351184,1960027791.8303888,31275189251.32937
Oct-10-2021,36.3627198751262,37.22785274387115,34.372,34.4629,2580780866.6666665,32337554311.396255
Oct-09-2021,33.394,36.8439,33.11337219847349,36.32007593965568,1768133772.8888888,31266676444.368755
Oct-08-2021,33.9877451532829,34.50087230747707,33.20088875363894,33.2838,2456740930.6666665,30294775685.679573
Oct-07-2021,32.259018849844765,35.0595,31.091950250784603,34.00792643842903,2745304797.2125435,29825034155.761444
Oct-06-2021,31.45606113718619,32.94892366395124,29.24083042015737,32.51427643710214,1675743776.8888888,28049683014.21569
Oct-05-2021,31.227,32.15005739184468,30.70673644406008,31.497359848478,1372581135.1111112,28206008173.589058
Oct-04-2021,32.1538,32.1538,30.31519897165725,31.1391,1332378946.6666667,27984121015.34031
Oct-03-2021,32.137602963564845,32.6582111022865,31.60139213382316,32.1581,1334089464.4444444,28820095858.270027
Oct-02-2021,31.98572634857171,33.394645499117715,31.56005236021277,32.1629,1707213790.2222223,29125266491.064285
Oct-01-2021,28.573387654763792,32.250074606327736,28.563272907787145,31.98891900067256,1550549753.3333333,27273488233.356075
Sep-30-2021,27.2929,28.8823,27.2397,28.6015838050998,1430934196.4444444,25248223865.86546
